# index, as_id, _pos
580,6903,"array([-0.55874574,  1.01118055])"
581,6904,"array([-1.5130573 ,  1.47267462])"
582,6905,"array([-1.64626122,  1.19489365])"
583,6906,"array([-0.87996506,  1.45538938])"
584,14120,"array([-2.01262621,  0.94709117])"
585,11225,"array([-1.88329623,  0.77510237])"
586,11226,"array([-1.88068706,  0.81519203])"
587,11227,"array([-1.60130018,  0.46420068])"
588,11228,"array([-1.64213579,  0.51987137])"
589,6912,"array([-1.7594619 ,  0.63364615])"
590,6913,"array([-1.70791289,  1.03549018])"
591,13755,"array([-1.64403662,  0.81052473])"
592,592,"array([-0.97324584,  0.51812955])"
593,13756,"array([-1.88046573,  0.87487514])"
594,11231,"array([-1.63009111,  0.32464248])"
595,11232,"array([-1.40856636,  0.59459037])"
596,6918,"array([-1.65496381,  0.35173751])"
597,11233,"array([-1.91698081,  0.85328738])"
598,11234,"array([-1.60544628,  0.5615653 ])"
599,6921,"array([-1.89505191,  0.84704754])"
600,600,"array([-1.68597964,  0.59536199])"
601,6922,"array([-1.5659323 ,  0.32808874])"
602,11235,"array([-1.56735031,  0.73541643])"
603,6924,"array([-2.17679564,  0.50671239])"
604,14390,"array([-2.2235473 ,  0.83629412])"
605,11237,"array([-1.97464786,  0.31798345])"
606,11238,"array([-1.79909837,  0.49159907])"
607,11239,"array([-1.93289134,  0.82766287])"
608,11240,"array([-1.58127828,  1.07366671])"
609,11241,"array([-1.49463929,  0.47472114])"
610,6931,"array([-1.67213267,  0.26647075])"
611,611,"array([-0.62496325,  0.55277376])"
612,6932,"array([-1.60491303,  0.80639016])"
613,613,"array([-1.95485673,  0.44881422])"
614,6933,"array([-1.50660877,  0.98638651])"
615,11242,"array([-2.21455091,  1.95871804])"
616,13758,"array([-1.54752447,  0.66399014])"
617,6936,"array([-1.80369408,  1.20865688])"
618,11244,"array([-1.66196225,  0.58533903])"
619,619,"array([-0.62827697,  0.184368  ])"
620,6938,"array([-1.81770734,  0.98639982])"
621,6939,"array([-1.65198985,  1.07906697])"
622,13759,"array([-2.35640112,  0.57395078])"
623,6941,"array([-1.69202283,  0.74727152])"
624,6942,"array([-1.71166355,  1.04812633])"
625,625,"array([-1.22317788,  0.44988879])"
626,6943,"array([-1.6615922 ,  0.50801232])"
627,6944,"array([-1.7204192 ,  0.55790148])"
628,6945,"array([-1.77553684,  0.30578816])"
629,6946,"array([-1.62643817,  0.88529988])"
630,11246,"array([-1.51725609,  0.59739575])"
631,6948,"array([-1.4751137 ,  0.79892299])"
632,6949,"array([-1.56305161,  0.80169497])"
633,6950,"array([-1.99757012,  1.02023997])"
634,11247,"array([-1.67704672,  0.21753665])"
635,635,"array([-0.561057  ,  0.20712115])"
636,11248,"array([-1.34898504,  0.68877953])"
637,637,"array([-0.93418942,  0.06582894])"
638,638,"array([-1.03214807, -0.0629023 ])"
639,13760,"array([-1.53824882,  0.31455115])"
640,6954,"array([-2.05388306,  0.94749752])"
641,11250,"array([-1.61580843,  0.78637759])"
642,11251,"array([-2.13075433,  0.81036228])"
643,6957,"array([-0.94131716,  0.3912915 ])"
644,11252,"array([-1.64558732,  0.38929176])"
645,11253,"array([-1.60138203,  0.22497112])"
646,646,"array([-1.39232604,  0.56483709])"
647,13761,"array([-2.00891009,  1.60723299])"
648,11255,"array([-1.85569113,  0.46713694])"
649,11256,"array([-1.15523922,  0.20594657])"
650,11257,"array([-0.96826448,  0.57201222])"
651,13762,"array([-1.56714005,  0.55018451])"
652,11259,"array([-1.62491178,  1.03873828])"
653,6966,"array([-1.42022518,  0.77613401])"
654,6967,"array([-1.7788405,  0.3441307])"
655,11260,"array([-0.76351699,  0.64402508])"
656,11261,"array([-1.9478002 ,  1.04735361])"
657,13763,"array([-2.19003887,  0.43773071])"
658,6971,"array([-2.02399439,  0.71803123])"
659,659,"array([-1.88859427, -0.00632314])"
660,11263,"array([-1.16793447,  0.83618228])"
661,6973,"array([-1.77198211,  0.9525769 ])"
662,11264,"array([-1.88494954,  0.20889685])"
663,6975,"array([-1.60761012,  0.96869311])"
664,13764,"array([-1.59555183,  0.57504948])"
665,13765,"array([-1.94828413,  0.64056017])"
666,11267,"array([-1.36007907,  0.63213137])"
667,6979,"array([-1.56120844,  0.28917034])"
668,668,"array([-1.45024878,  0.79620422])"
669,11268,"array([-1.81343703,  0.57107289])"
670,6981,"array([-1.67266468,  0.68844457])"
671,6982,"array([-1.59140123,  0.70366093])"
672,6983,"array([-1.70666415,  0.26275577])"
673,11269,"array([-2.23102643,  0.85614844])"
674,11270,"array([-1.723593  ,  0.40863953])"
675,6986,"array([-1.10100549,  0.91907586])"
676,676,"array([-0.9978675 ,  0.67425546])"
677,11271,"array([-1.85924939,  1.17499252])"
678,6988,"array([-1.59038373,  0.4388115 ])"
679,679,"array([-1.06806402,  1.51357456])"
680,6989,"array([-1.44566662,  0.5727403 ])"
681,681,"array([-2.29466779,  0.35897501])"
682,11272,"array([-1.91394692,  0.58602739])"
683,683,"array([-1.51019051,  1.06896332])"
684,684,"array([-0.88917996,  0.62582986])"
685,685,"array([-2.10434554,  0.88350299])"
686,6991,"array([-1.81350457,  1.08911571])"
687,6992,"array([-1.87271324,  0.80127226])"
688,6993,"array([-1.72521262,  0.53412721])"
689,6994,"array([-1.61487934,  0.38481591])"
690,690,"array([-1.32205109,  0.95196057])"
691,6995,"array([-1.53604955,  0.45225665])"
692,6996,"array([-1.17631357,  0.88183923])"
693,693,"array([-1.47220014,  0.78407814])"
694,6997,"array([-1.22782819,  0.87050377])"
695,13766,"array([-1.80133352,  0.19888565])"
696,11274,"array([-2.07089475,  0.326282  ])"
697,11275,"array([-1.97082934,  0.21952336])"
698,7001,"array([-1.47341552,  1.20765656])"
699,14426,"array([-1.81320626,  0.32702978])"
700,700,"array([-1.16560206,  0.78620006])"
701,701,"array([-1.67952374,  0.79083199])"
702,702,"array([-1.30810936,  1.43299636])"
703,703,"array([-2.10465631,  1.26484594])"
704,11277,"array([-1.56354229,  0.41948314])"
705,705,"array([-1.24605641,  0.93937046])"
706,7004,"array([-1.24502539,  0.59504817])"
707,7005,"array([-1.07125783,  0.27711563])"
708,7006,"array([-1.27304885,  0.76474718])"
709,11278,"array([-1.50109511,  0.34772864])"
710,11279,"array([-1.30722318,  0.31500145])"
711,11280,"array([-1.77011191,  0.86794264])"
712,7010,"array([-1.90946377,  1.18797903])"
713,7011,"array([-1.75055513,  0.68290923])"
714,714,"array([-2.08732128,  0.68492727])"
715,715,"array([-1.91853495,  0.82640259])"
716,7012,"array([-2.17028099,  0.40456019])"
717,7013,"array([-1.89520949,  0.69918976])"
718,7014,"array([-1.79758186,  0.94525912])"
719,719,"array([-1.12330885,  1.33845677])"
720,7015,"array([-1.51621674,  0.6345286 ])"
721,721,"array([-1.04147123,  0.16337121])"
722,7016,"array([-1.49568724,  0.81652935])"
723,11281,"array([-1.41263366,  1.16514655])"
724,724,"array([-0.74918651,  0.26477302])"
725,7018,"array([-1.53146088,  0.65715787])"
726,7019,"array([-1.74011199,  0.85944633])"
727,7020,"array([-1.63614647,  1.04799099])"
728,7021,"array([-1.35740596,  0.51077432])"
729,7022,"array([-1.9472449 ,  0.88303883])"
730,7023,"array([-1.96385063,  0.68607132])"
731,7024,"array([-1.64901649,  0.36332191])"
732,11282,"array([-1.70537509,  0.61244816])"
733,11283,"array([-1.66298209,  0.66518485])"
734,11284,"array([-2.05820907,  1.69362208])"
735,11285,"array([-1.76852435,  0.92215848])"
736,7029,"array([-2.02063366,  0.70456571])"
737,11286,"array([-1.44070198,  0.70558825])"
738,13768,"array([-1.200773  ,  0.77244266])"
739,11288,"array([-1.50063514,  0.39728546])"
740,11289,"array([-1.05459569,  0.76684299])"
741,11290,"array([-1.14378097,  0.97271625])"
742,7035,"array([-1.77961255,  0.75196543])"
743,7036,"array([-1.02047499,  0.67821006])"
744,7037,"array([-1.76122691,  0.74409745])"
745,745,"array([-0.84500994, -0.08868577])"
746,7038,"array([-0.96342862,  0.23432618])"
747,747,"array([-0.59928989,  0.21359427])"
748,11291,"array([-1.21597546,  0.68083423])"
749,11292,"array([-1.80750801,  0.41943411])"
750,7041,"array([-1.98579831,  0.80401387])"
751,7042,"array([-1.96438041,  0.58144763])"
752,752,"array([-2.07803152,  1.21435638])"
753,11293,"array([-1.0781494 ,  0.50123577])"
754,7044,"array([-2.20111166,  0.92745445])"
755,7045,"array([-1.91401012,  1.13113721])"
756,7046,"array([-2.04671127,  1.03797412])"
757,7047,"array([-1.67995986,  0.71529624])"
758,13769,"array([-1.38938666,  0.31447136])"
759,7049,"array([-1.15501505,  0.23243657])"
760,760,"array([-0.85991292,  1.98648707])"
761,7050,"array([-1.18922732,  0.54056586])"
762,762,"array([-1.96695578,  1.12845485])"
763,763,"array([-1.21441952,  0.71456371])"
764,764,"array([-1.81238399,  1.77914586])"
765,765,"array([-0.82328208,  0.05002939])"
766,766,"array([-1.14078032,  1.22360794])"
767,767,"array([-0.90047188,  0.00259827])"
768,13770,"array([-1.95214659,  0.62822027])"
769,11296,"array([-1.52310057,  0.47793953])"
770,7053,"array([-1.8625121 ,  0.94401015])"
771,13771,"array([-1.53611523,  1.09322683])"
772,772,"array([-0.76888636,  0.33776819])"
773,7055,"array([-1.75287048,  0.95980013])"
774,7056,"array([-1.15793189,  0.7659701 ])"
775,775,"array([-0.91803769,  2.3910865 ])"
776,776,"array([-0.70269849,  1.929489  ])"
777,777,"array([-0.95543967,  2.40164027])"
778,7057,"array([-1.59033101,  0.3392477 ])"
779,11298,"array([-1.75624525,  1.03344082])"
780,11299,"array([-1.57152991,  0.6976733 ])"
781,781,"array([-0.69694885,  1.81233886])"
782,11300,"array([-1.49398266,  0.80506254])"
783,11301,"array([-1.77659536,  0.37808517])"
784,7062,"array([-1.26430612,  0.80175211])"
785,7063,"array([-1.94916345,  1.62296968])"
786,786,"array([-1.33297201,  1.32636505])"
787,7064,"array([-1.92214432,  0.97294191])"
788,7065,"array([-1.77958475,  0.47926299])"
789,789,"array([-1.06463071,  1.43781888])"
790,790,"array([-1.2331548 ,  1.21684112])"
791,7066,"array([-1.38275438,  0.45442003])"
792,11302,"array([-1.67055786,  0.54040556])"
793,7068,"array([-1.42327246,  0.45864063])"
794,11303,"array([-1.9054172 ,  0.79498463])"
795,7070,"array([-1.87867345,  0.41529312])"
796,7071,"array([-1.90086128,  0.46689007])"
797,797,"array([-1.74818899,  1.23366154])"
798,11304,"array([-1.64845742,  0.30756791])"
799,11305,"array([-1.74590386,  0.63058038])"
800,800,"array([-0.9144036,  0.6851571])"
801,11306,"array([-1.62293213,  0.43274632])"
802,802,"array([-0.85638923,  0.49195248])"
803,803,"array([-1.28239232,  0.67289928])"
804,7075,"array([-1.57101853,  0.06180048])"
805,11307,"array([-1.65190778,  0.22495708])"
806,11308,"array([-1.45500554,  1.11869049])"
807,7078,"array([-1.89414568,  0.49974475])"
808,808,"array([-0.86516039,  0.52078659])"
809,7079,"array([-1.61707721,  0.40450374])"
810,7080,"array([-0.8798466 ,  0.40410385])"
811,7081,"array([-1.18217996,  0.28395641])"
812,13772,"array([-1.51415969,  0.66800661])"
813,813,"array([-0.71406961,  0.76758535])"
814,814,"array([-1.3147638,  0.9054944])"
815,815,"array([-1.0630421,  0.855111 ])"
816,816,"array([-0.95422343,  0.75135741])"
817,13773,"array([-0.93570688,  0.75371432])"
818,818,"array([-0.86303132,  0.77261608])"
819,11311,"array([-1.17884802,  0.18564833])"
820,820,"array([-0.71253979,  0.44597604])"
821,11312,"array([-1.03376927,  0.49315695])"
822,7086,"array([-1.95051536,  1.09574002])"
823,7087,"array([-1.81683514,  0.47861558])"
824,11313,"array([-1.32235767,  1.12323297])"
825,7089,"array([-1.94810467,  0.96339466])"
826,13774,"array([-0.79760528,  0.87864292])"
827,7091,"array([-1.66617793,  1.07752177])"
828,11315,"array([-1.10370939,  0.2183768 ])"
829,7093,"array([-1.59512769,  1.04939089])"
830,11316,"array([-1.91460782,  0.68779141])"
831,831,"array([-0.88169648,  0.59682255])"
832,7095,"array([-1.61274778,  0.76205353])"
833,11317,"array([-1.70479445,  0.16223558])"
834,834,"array([-0.75438358,  0.84712231])"
835,7097,"array([-2.26653897,  0.53488728])"
836,7098,"array([-2.14367734,  0.91131014])"
837,11318,"array([-1.23389504,  0.25564468])"
838,838,"array([-0.91012096,  0.52046328])"
839,839,"array([-0.91802524,  0.49526925])"
840,11319,"array([-2.00936462,  0.77328125])"
841,11320,"array([-1.57979978,  0.59896262])"
842,13775,"array([-2.15463056,  0.81598149])"
843,13776,"array([-1.6598997 ,  0.78182635])"
844,7104,"array([-2.15266143,  0.78114685])"
845,7105,"array([-1.45973341,  0.62128933])"
846,7106,"array([-1.87877718,  0.58739347])"
847,11323,"array([-2.06381054,  0.8456197 ])"
848,11324,"array([-1.47015815,  0.83232415])"
849,11325,"array([-2.15520887,  0.58160909])"
850,13777,"array([-1.655303  ,  1.13020148])"
851,13778,"array([-1.82571098,  0.65388626])"
852,852,"array([-1.17818819,  0.63780276])"
853,13779,"array([-1.99215023,  0.88493066])"
854,854,"array([-0.85597313,  0.6170043 ])"
855,855,"array([-0.82146106,  0.61360101])"
856,7113,"array([-1.95010746,  0.6572749 ])"
857,11329,"array([-1.58578442,  0.78241785])"
858,7115,"array([-1.61105591,  0.68295342])"
859,11330,"array([-1.66258039,  0.63636183])"
860,11331,"array([-1.26151182,  1.11627367])"
861,7118,"array([-1.97300101,  1.11302738])"
862,14257,"array([-1.7597357 ,  0.33560726])"
863,7120,"array([-0.98650927,  0.2113853 ])"
864,11333,"array([-1.91313594,  1.29340434])"
865,7122,"array([-0.82774966,  0.5496756 ])"
866,11334,"array([-1.76143957,  0.37024625])"
867,7124,"array([-1.6564497 ,  0.27053104])"
868,7125,"array([-0.92991297,  0.4158777 ])"
869,13781,"array([-1.76987617,  0.19427001])"
870,7127,"array([-1.48062173,  0.44823445])"
871,7128,"array([-1.64996855,  0.91527663])"
872,11336,"array([-1.42155175,  0.1378251 ])"
873,11337,"array([-1.37881856,  0.37706643])"
874,7131,"array([-1.85144138,  1.04057311])"
875,7132,"array([-2.00646149,  0.70065864])"
876,7133,"array([-1.41831242,  0.52556021])"
877,13782,"array([-1.83381571,  0.58043582])"
878,14124,"array([-1.77661628,  0.52723473])"
879,11340,"array([-1.07708123,  0.40906001])"
880,7137,"array([-1.59297512,  1.29702635])"
881,7138,"array([-1.2880088 ,  0.93029564])"
882,11341,"array([-1.34683685,  1.25158971])"
883,7140,"array([-1.5146363 ,  0.91646274])"
884,11342,"array([-1.17569455,  1.02514428])"
885,7142,"array([-2.15154911,  0.44631084])"
886,7143,"array([-1.94620535,  0.60193715])"
887,7144,"array([-1.7536936 ,  0.69370174])"
888,11343,"array([-1.79175365,  0.8145813 ])"
889,7146,"array([-1.71775661,  0.57666265])"
890,7147,"array([-1.92963317,  0.67655584])"
891,7148,"array([-1.46746372,  1.13672549])"
892,13784,"array([-1.36839802,  0.92474148])"
893,11345,"array([-2.10631005,  0.71880161])"
894,7151,"array([-1.92434662,  1.21183213])"
895,7152,"array([-1.59562683,  0.75872108])"
896,7153,"array([-1.28463556,  0.54921371])"
897,11346,"array([-2.0453817 ,  0.81044089])"
898,11347,"array([-1.79686512,  0.72746133])"
899,14125,"array([-1.83945878,  0.66427099])"
900,7157,"array([-1.66038031,  0.97777797])"
901,7158,"array([-2.31874612,  0.61126269])"
902,11349,"array([-1.93814441,  0.89337676])"
903,11350,"array([-2.04563419,  0.72537832])"
904,7161,"array([-1.60067089,  0.78317447])"
905,7162,"array([-1.96568035,  1.73505444])"
906,7163,"array([-1.33636985,  0.38551201])"
907,11351,"array([-1.39472554,  0.6026434 ])"
908,7165,"array([-1.87207615,  0.9036398 ])"
909,13786,"array([-1.49468608,  0.56456945])"
910,14338,"array([-1.76059312,  0.26633498])"
911,7168,"array([-1.628984  ,  0.63321227])"
912,7169,"array([-1.48336132,  0.21845485])"
913,7170,"array([-1.19986138,  0.59581806])"
914,11354,"array([-1.81940222,  0.52275896])"
915,11355,"array([-1.36599107,  0.77700969])"
916,11356,"array([-1.08945452,  0.65164242])"
917,11357,"array([-1.73041772,  0.81253487])"
918,7175,"array([-2.2487857,  0.9630694])"
919,7176,"array([-1.50906737,  1.40700504])"
920,7177,"array([-1.18087944,  0.60979982])"
921,7178,"array([-1.67867904,  0.89772329])"
922,7179,"array([-1.72127351,  0.64047338])"
923,7180,"array([-1.58098235,  0.42474733])"
924,7181,"array([-2.1416838 ,  0.95343637])"
925,7182,"array([-1.64275922,  0.75696825])"
926,7183,"array([-1.83392561,  1.07614464])"
927,7184,"array([-0.93253395,  0.22463413])"
928,14127,"array([-1.42207702,  0.60450029])"
929,11359,"array([-1.93850276,  0.34320807])"
930,13789,"array([-1.64019369,  0.6440566 ])"
931,13790,"array([-1.58085093,  0.73686987])"
932,7189,"array([-1.48974458,  0.82846672])"
933,11362,"array([-1.36969403,  0.24780317])"
934,11363,"array([-1.82481126,  1.02741437])"
935,7192,"array([-1.30926602,  0.59280724])"
936,7193,"array([-1.53836495,  0.70620403])"
937,7194,"array([-1.61961277,  0.81615273])"
938,7195,"array([-2.16475291,  1.19157553])"
939,11364,"array([-1.41401389,  0.86348047])"
940,14427,"array([-1.96724476,  0.26054865])"
941,11366,"array([-2.13430193,  0.57117906])"
942,14484,"array([-1.90933485,  0.21953332])"
943,11368,"array([-1.82742047,  0.90255734])"
944,7201,"array([-1.72587506,  0.71647641])"
945,7202,"array([-1.57140766,  0.09086546])"
946,7203,"array([-1.76602752,  0.83465824])"
947,11369,"array([-1.49444055,  0.87115347])"
948,11370,"array([-2.22789116,  0.75444878])"
949,7206,"array([-1.87201455,  0.82664119])"
950,7207,"array([-1.57528887,  0.65805736])"
951,7208,"array([-1.8189322 ,  1.04343348])"
952,11371,"array([-1.67983927,  0.70172106])"
953,13793,"array([-1.77327643,  1.03829091])"
954,11373,"array([-1.20317963,  0.19200923])"
955,7212,"array([-1.47007951,  0.40993743])"
956,11374,"array([-1.18417274,  0.84234041])"
957,14341,"array([-1.84876606,  0.68187939])"
958,7215,"array([-2.03531419,  0.71170483])"
959,7216,"array([-2.2158963 ,  0.77896363])"
960,7217,"array([-1.6666633 ,  0.89741582])"
961,11376,"array([-1.41952793,  0.89166456])"
962,7219,"array([-1.81691079,  0.84565274])"
963,7220,"array([-1.40629613,  0.87693616])"
964,11377,"array([-1.77053015,  1.06963316])"
965,7222,"array([-1.75436051,  0.53782325])"
966,7223,"array([-1.66404616,  0.5329826 ])"
967,7224,"array([-1.74801159,  0.58484646])"
968,11378,"array([-1.84917092,  1.24351136])"
969,7226,"array([-1.89206218,  1.28714704])"
970,7227,"array([-1.64729987,  0.50738058])"
971,7228,"array([-1.46635961,  0.48637751])"
972,11379,"array([-1.57825168,  0.64672356])"
973,13795,"array([-1.18539363,  0.57927202])"
974,14342,"array([-1.99191045,  0.62998074])"
975,14263,"array([-2.22022596,  0.96517102])"
976,7233,"array([-1.89886299,  1.10150671])"
977,7234,"array([-1.55314693,  0.38770764])"
978,7235,"array([-1.91898526,  0.73331903])"
979,11383,"array([-1.47473283,  0.69547976])"
980,14133,"array([-1.96137993,  0.97192107])"
