# index, label, _pos
601,14811,"array([0.94164276, 8.21725152])"
602,17380,"array([0.91410013, 8.21958724])"
603,19568,"array([0.94516401, 8.22856435])"
604,32129,"array([0.95376094, 8.21611882])"
605,25994,"array([0.9479262 , 8.20377496])"
606,15048,"array([0.95186887, 8.21068432])"
607,20091,"array([0.9551777 , 8.23350891])"
608,16711,"array([0.94490819, 8.21926165])"
609,23453,"array([0.96584278, 8.20876821])"
610,10428,"array([0.95854306, 8.21238241])"
611,7795,"array([0.95830382, 8.20247811])"
612,23502,"array([0.95552975, 8.21636267])"
613,4997,"array([0.9419763 , 8.20614026])"
614,33037,"array([0.93945607, 8.2172149 ])"
615,33396,"array([0.94473689, 8.22369178])"
616,26144,"array([0.93751135, 8.21127885])"
617,14929,"array([0.95193346, 8.22657772])"
618,18509,"array([0.94415763, 8.20090609])"
619,17300,"array([0.94556603, 8.21002795])"
620,19005,"array([0.94383627, 8.21945789])"
621,16782,"array([0.93637461, 8.20655585])"
622,8052,"array([0.96516086, 8.2204454 ])"
623,27476,"array([0.958102  , 8.22319469])"
624,19628,"array([0.96382146, 8.23414297])"
625,20362,"array([0.95313366, 8.21477739])"
626,17060,"array([0.95173358, 8.19736094])"
627,22461,"array([0.95014197, 8.22401029])"
628,10271,"array([0.9404286 , 8.20412578])"
629,32622,"array([0.92889332, 8.21103773])"
630,33399,"array([0.93259509, 8.22052823])"
631,26655,"array([0.94749489, 8.2302054 ])"
632,30372,"array([0.94030078, 8.21457354])"
633,36648,"array([0.95267847, 8.22867089])"
634,19541,"array([0.956874  , 8.22009528])"
635,25838,"array([0.94380429, 8.22232778])"
636,25991,"array([0.94243176, 8.21524591])"
637,32586,"array([0.9423713 , 8.22599799])"
638,18839,"array([0.95240195, 8.22655273])"
639,22965,"array([0.94634753, 8.22549259])"
640,13507,"array([0.94048444, 8.2127236 ])"
641,23025,"array([0.93562454, 8.21575738])"
642,19357,"array([0.95244811, 8.2281213 ])"
643,21563,"array([0.95102478, 8.22545   ])"
644,22184,"array([0.95735575, 8.21466288])"
645,19292,"array([0.94137853, 8.21483232])"
646,11492,"array([0.94371805, 8.20289284])"
647,21872,"array([0.94526022, 8.21817817])"
648,22502,"array([0.94087128, 8.21636327])"
649,17229,"array([0.95802065, 8.21871756])"
650,4264,"array([0.95476761, 8.20430813])"
651,17227,"array([0.94491072, 8.20845197])"
652,17228,"array([0.94936362, 8.2182963 ])"
653,17233,"array([0.94036662, 8.20139881])"
654,17231,"array([0.95117729, 8.20443052])"
655,5074,"array([0.94838567, 8.22937156])"
656,4467,"array([0.94979818, 8.23018061])"
657,22960,"array([0.95324662, 8.21679189])"
658,26638,"array([0.9537607 , 8.22249329])"
659,7332,"array([0.93684333, 8.21823215])"
660,32703,"array([0.93444423, 8.23655092])"
661,33638,"array([0.93258818, 8.24644389])"
662,36592,"array([0.95090166, 8.23020569])"
663,21844,"array([0.94730127, 8.19385228])"
664,13461,"array([0.94016735, 8.21814104])"
665,21825,"array([0.94071534, 8.21915591])"
666,27621,"array([0.95305805, 8.22381448])"
667,19384,"array([0.94829877, 8.217234  ])"
668,36462,"array([0.94941068, 8.23241365])"
669,19898,"array([0.94080322, 8.20731991])"
670,30547,"array([0.96811057, 8.19254043])"
671,17011,"array([0.9504081, 8.202632 ])"
672,22563,"array([0.95880216, 8.21113833])"
673,1785,"array([0.95923588, 8.20534361])"
674,4231,"array([0.96351884, 8.21962799])"
675,22606,"array([0.95753244, 8.22478044])"
676,27358,"array([0.94067899, 8.21396614])"
677,17289,"array([0.94154427, 8.20469968])"
678,21744,"array([0.93442913, 8.21698319])"
679,19191,"array([0.94418758, 8.2271923 ])"
680,23019,"array([0.92978111, 8.2129251 ])"
681,25683,"array([0.94626099, 8.20864951])"
682,22476,"array([0.95606161, 8.20371373])"
683,32607,"array([0.95635299, 8.20331322])"
684,22926,"array([0.95168978, 8.22885408])"
685,20170,"array([0.94188574, 8.20907709])"
686,27428,"array([0.94288859, 8.22717367])"
687,29959,"array([0.94357203, 8.19944002])"
688,33583,"array([0.94471988, 8.22946099])"
689,31947,"array([0.94399743, 8.21537117])"
690,26671,"array([0.94034317, 8.22452964])"
691,21531,"array([0.93949954, 8.21648181])"
692,22072,"array([0.93637135, 8.20707193])"
693,33518,"array([0.93985734, 8.22766225])"
694,10738,"array([0.93736114, 8.20768208])"
695,32712,"array([0.93654636, 8.21845216])"
696,10746,"array([0.94284242, 8.23071769])"
697,36259,"array([0.95167646, 8.20185837])"
698,22273,"array([0.94560441, 8.21563174])"
699,31805,"array([0.92066263, 8.21313944])"
700,19715,"array([0.94922008, 8.22988646])"
701,19276,"array([0.95016647, 8.22568886])"
702,18585,"array([0.93563664, 8.20673817])"
703,26854,"array([0.94934543, 8.20027622])"
704,33311,"array([0.95269015, 8.20200436])"
705,19893,"array([0.93984363, 8.20296604])"
706,22753,"array([0.9516292 , 8.19334641])"
707,81,"array([0.93791901, 8.2044439 ])"
708,32545,"array([0.9337709 , 8.22334576])"
709,25899,"array([0.93234444, 8.21339814])"
710,22171,"array([0.9320022 , 8.21417973])"
711,32028,"array([0.92160997, 8.22383265])"
712,11066,"array([0.94144767, 8.22393929])"
713,30647,"array([0.94700931, 8.2305603 ])"
714,21591,"array([0.95899978, 8.20355492])"
715,14746,"array([0.93356805, 8.21507019])"
716,30509,"array([0.94264924, 8.22766364])"
717,21930,"array([0.94883926, 8.2295676 ])"
718,21956,"array([0.94134213, 8.21803863])"
719,20005,"array([0.94201104, 8.21611333])"
720,14764,"array([0.94937735, 8.22718133])"
721,6197,"array([0.94683931, 8.22552784])"
722,26829,"array([0.94786441, 8.22567127])"
723,29952,"array([0.93588453, 8.22073959])"
724,13363,"array([0.95496234, 8.21451789])"
725,32206,"array([0.93949674, 8.21415122])"
726,20004,"array([0.93659151, 8.2086648 ])"
727,32709,"array([0.94457796, 8.23045558])"
728,22243,"array([0.9408021 , 8.20971681])"
729,18862,"array([0.93728827, 8.20574806])"
730,20133,"array([0.93954052, 8.208448  ])"
731,26115,"array([0.93768386, 8.21278789])"
732,21832,"array([0.94604914, 8.21781984])"
733,2140,"array([0.94927662, 8.20512912])"
734,12169,"array([0.94633781, 8.20416734])"
735,22504,"array([0.94291583, 8.22571858])"
736,18885,"array([0.95193931, 8.20822613])"
737,16969,"array([0.96071249, 8.22038944])"
738,21670,"array([0.96073784, 8.22546354])"
739,29728,"array([0.94018468, 8.20683939])"
740,19610,"array([0.95374119, 8.20359445])"
741,25746,"array([0.93965153, 8.20690466])"
742,19648,"array([0.94571495, 8.19559447])"
743,22200,"array([0.93865123, 8.20317034])"
744,12058,"array([0.94969728, 8.19436871])"
745,26137,"array([0.93835066, 8.20989005])"
746,33711,"array([0.9375692 , 8.20978721])"
747,33712,"array([0.93741477, 8.20899321])"
748,22732,"array([0.94373976, 8.20884521])"
749,13871,"array([0.94831917, 8.1993287 ])"
750,29904,"array([0.93957147, 8.19973405])"
751,19972,"array([0.93931608, 8.20315758])"
752,27498,"array([0.95257019, 8.19979298])"
753,16993,"array([0.95179565, 8.20900512])"
754,36338,"array([0.94160034, 8.21683949])"
755,20217,"array([0.94029496, 8.21701555])"
756,35888,"array([0.95025105, 8.22962866])"
757,26295,"array([0.94054157, 8.20841729])"
758,22048,"array([0.94365363, 8.20013399])"
759,22607,"array([0.94722826, 8.21171179])"
760,18979,"array([0.94247512, 8.22712872])"
761,26075,"array([0.95657206, 8.21832325])"
762,22035,"array([0.93928071, 8.22772033])"
763,27271,"array([0.94261733, 8.21845697])"
764,32869,"array([0.93839343, 8.2035765 ])"
765,20017,"array([0.93878047, 8.20659374])"
766,23094,"array([0.94032542, 8.20603708])"
767,17224,"array([0.94082546, 8.2056619 ])"
768,10002,"array([0.93383821, 8.19021911])"
769,17225,"array([0.93781549, 8.20127772])"
770,17226,"array([0.9406756 , 8.20654689])"
771,16763,"array([0.94043472, 8.21132133])"
772,22420,"array([0.9461235 , 8.19837323])"
773,13827,"array([0.95855233, 8.21334851])"
774,29944,"array([0.95355707, 8.19536183])"
775,18582,"array([0.93983818, 8.22190619])"
776,20016,"array([0.93516605, 8.2145716 ])"
777,36252,"array([0.95578311, 8.2073896 ])"
778,5731,"array([0.94218911, 8.21494886])"
779,4263,"array([0.94994468, 8.22715002])"
780,36360,"array([0.93867617, 8.20763449])"
781,27329,"array([0.94123013, 8.22570907])"
782,23388,"array([0.9690339, 8.2202285])"
783,16705,"array([0.95224386, 8.22903014])"
784,23324,"array([0.95678506, 8.20305736])"
785,10466,"array([0.96110776, 8.20631774])"
786,26210,"array([0.95510316, 8.19824905])"
787,15089,"array([0.94084017, 8.22194941])"
788,10,"array([0.93668917, 8.23443056])"
789,22575,"array([0.92981935, 8.20780593])"
790,32828,"array([0.94023166, 8.21343762])"
791,13540,"array([0.94656231, 8.22825379])"
792,12221,"array([0.94619165, 8.20745074])"
793,36223,"array([0.93969726, 8.21756199])"
794,14744,"array([0.94159488, 8.19656144])"
795,19084,"array([0.93992607, 8.20502694])"
796,12062,"array([0.94423219, 8.22681329])"
797,29760,"array([0.94760966, 8.22605495])"
798,16980,"array([0.93504565, 8.20794062])"
799,26998,"array([0.97300591, 8.18984986])"
800,33246,"array([0.94238679, 8.21748721])"
801,14013,"array([0.94158174, 8.2160285 ])"
802,21651,"array([0.95131923, 8.20084471])"
803,11955,"array([0.94630814, 8.20665396])"
804,20231,"array([0.93260522, 8.21122857])"
805,13847,"array([0.93417653, 8.22094957])"
806,19244,"array([0.9681239, 8.2103594])"
807,29900,"array([0.94635767, 8.23127923])"
808,22219,"array([0.94059133, 8.2069532 ])"
809,27615,"array([0.93940359, 8.20570787])"
810,14743,"array([0.94090848, 8.19763967])"
811,22094,"array([0.94226621, 8.22235428])"
812,33249,"array([0.94075167, 8.20343768])"
813,23329,"array([0.96066144, 8.21406505])"
814,30086,"array([0.96884505, 8.22569819])"
815,22376,"array([0.94255884, 8.20391179])"
816,21512,"array([0.94287925, 8.21103356])"
817,100,"array([0.94721744, 8.20511637])"
818,14858,"array([0.94353731, 8.20949396])"
819,19663,"array([0.93890607, 8.20921363])"
820,25919,"array([0.94535125, 8.20217965])"
821,31948,"array([0.93991211, 8.21478332])"
822,23275,"array([0.94051063, 8.21794228])"
823,16597,"array([0.9440458 , 8.23058657])"
824,36381,"array([0.95212981, 8.22613512])"
825,23103,"array([0.95596398, 8.20282626])"
826,20261,"array([0.94551659, 8.22500342])"
827,12213,"array([0.93884507, 8.21244675])"
828,25688,"array([0.94058049, 8.2158224 ])"
829,30522,"array([0.93954107, 8.22511926])"
830,26349,"array([0.93160845, 8.21564179])"
831,20439,"array([0.94607222, 8.21955063])"
832,32103,"array([0.91687039, 8.21093603])"
833,36694,"array([0.94071585, 8.2152152 ])"
834,18895,"array([0.95736544, 8.22704339])"
835,14379,"array([0.94199248, 8.21644731])"
836,26260,"array([0.94458169, 8.21949888])"
837,36544,"array([0.95682407, 8.20349017])"
838,16554,"array([0.95850663, 8.21536746])"
839,22406,"array([0.95561443, 8.21679834])"
840,26698,"array([0.9461094 , 8.22932165])"
841,27518,"array([0.9422704 , 8.21393129])"
842,26064,"array([0.94161046, 8.22813215])"
843,13652,"array([0.93911857, 8.21023565])"
844,21622,"array([0.9562085 , 8.20746107])"
845,19250,"array([0.94566319, 8.21675488])"
846,11740,"array([0.94481675, 8.21539629])"
847,30572,"array([0.95716748, 8.21509149])"
848,20039,"array([0.9559958 , 8.21835125])"
849,19964,"array([0.93945386, 8.20883035])"
850,16830,"array([0.95170621, 8.20076427])"
851,7384,"array([0.94096495, 8.21593866])"
852,23451,"array([0.93647794, 8.20903227])"
853,7960,"array([0.94686557, 8.20524063])"
854,27014,"array([0.94490725, 8.2188353 ])"
855,21887,"array([0.93198835, 8.21681188])"
856,14403,"array([0.9335637 , 8.21585268])"
857,18998,"array([0.94066666, 8.22918641])"
858,14130,"array([0.95735946, 8.21281251])"
859,22535,"array([0.94802994, 8.22652862])"
860,26274,"array([0.94171122, 8.21543767])"
861,11558,"array([0.95882335, 8.21710952])"
862,16669,"array([0.94886962, 8.22901524])"
863,15214,"array([0.95340144, 8.20690113])"
864,20074,"array([0.95151927, 8.20147975])"
865,16507,"array([0.9422474 , 8.21952722])"
866,30621,"array([0.94641573, 8.22719385])"
867,32412,"array([0.94504164, 8.22587988])"
868,27622,"array([0.942378  , 8.21665413])"
869,5080,"array([0.93989905, 8.2285386 ])"
870,25783,"array([0.93320516, 8.21679835])"
871,25617,"array([0.93616101, 8.20933189])"
872,18903,"array([0.9373934 , 8.22206202])"
873,19271,"array([0.93796399, 8.21075014])"
874,18997,"array([0.95243887, 8.22279584])"
875,2551,"array([0.95384508, 8.21492567])"
876,15150,"array([0.93800391, 8.21204159])"
877,25921,"array([0.93794365, 8.22626055])"
878,11427,"array([0.9303304, 8.1988413])"
879,30119,"array([0.91597025, 8.20053408])"
880,20037,"array([0.95999137, 8.19702674])"
881,33159,"array([0.94046089, 8.21740784])"
882,30175,"array([0.93798335, 8.20692215])"
883,36219,"array([0.94394797, 8.22901899])"
884,17306,"array([0.95210572, 8.22845347])"
885,21755,"array([0.94358505, 8.22723444])"
886,23036,"array([0.94064425, 8.22781993])"
887,26244,"array([0.94453683, 8.23099892])"
888,22602,"array([0.9539027, 8.2027603])"
889,22545,"array([0.93918121, 8.21124398])"
890,18478,"array([0.94511494, 8.21632477])"
891,17253,"array([0.95287123, 8.21977297])"
892,6352,"array([0.94849353, 8.20010274])"
893,22849,"array([0.94010446, 8.20838058])"
894,26887,"array([0.94287185, 8.22370404])"
895,26900,"array([0.95495313, 8.2132974 ])"
896,14792,"array([0.94603352, 8.2191315 ])"
897,32878,"array([0.94790817, 8.22939007])"
898,26552,"array([0.94890683, 8.2053048 ])"
899,16482,"array([0.94700052, 8.22410865])"
900,20351,"array([0.9490456 , 8.22743316])"
901,19211,"array([0.94615208, 8.22668519])"
902,14436,"array([0.95116569, 8.21426341])"
903,22029,"array([0.9399754 , 8.20197262])"
904,32025,"array([0.95485044, 8.22696766])"
905,13672,"array([0.9598062 , 8.22854236])"
906,22494,"array([0.95386975, 8.22113942])"
907,6423,"array([0.95392632, 8.21148066])"
908,7951,"array([0.9497687 , 8.20622125])"
909,30319,"array([0.94027517, 8.23034506])"
910,19503,"array([0.93926112, 8.21579919])"
911,14035,"array([0.95569306, 8.21373675])"
912,26645,"array([0.93723762, 8.21001918])"
913,30210,"array([0.94614609, 8.21217678])"
914,36250,"array([0.95379743, 8.20207246])"
915,26535,"array([0.93988958, 8.20873178])"
916,30442,"array([0.95107792, 8.22587117])"
917,21986,"array([0.9503472 , 8.22746512])"
918,18720,"array([0.94316121, 8.23126813])"
919,17274,"array([0.95514269, 8.21134353])"
920,7862,"array([0.93936871, 8.18817028])"
921,32512,"array([0.95700939, 8.20428353])"
922,30557,"array([0.9515109 , 8.22535008])"
923,6350,"array([0.9519525 , 8.22189684])"
924,26134,"array([0.94524122, 8.19997936])"
925,30060,"array([0.93850396, 8.19657273])"
926,25830,"array([0.94304155, 8.21530254])"
927,22242,"array([0.93503779, 8.21636294])"
928,25673,"array([0.9654295, 8.2053072])"
929,31966,"array([0.92916263, 8.20527529])"
930,19760,"array([0.95450183, 8.20768045])"
931,27189,"array([0.94499382, 8.21752963])"
932,32284,"array([0.9401552 , 8.22800996])"
933,32803,"array([0.93606092, 8.21315519])"
934,12181,"array([0.93588413, 8.20371055])"
935,25786,"array([0.9380256 , 8.21265956])"
936,23291,"array([0.93841603, 8.21534602])"
937,16939,"array([0.93414624, 8.21735192])"
938,18806,"array([0.94912895, 8.20803368])"
939,23363,"array([0.95764358, 8.20740305])"
940,11588,"array([0.95016749, 8.20044178])"
941,36208,"array([0.94621707, 8.21590077])"
942,21549,"array([0.94951698, 8.20366469])"
943,22670,"array([0.94072738, 8.22284147])"
944,14598,"array([0.94758648, 8.22647657])"
945,19782,"array([0.93134732, 8.20147881])"
946,1767,"array([0.92774669, 8.20557948])"
947,20452,"array([0.93094552, 8.21539873])"
948,32333,"array([0.94757057, 8.23124896])"
949,40022,"array([0.9387746 , 8.22452902])"
950,13649,"array([0.94886785, 8.20323447])"
951,26069,"array([0.94698731, 8.21329253])"
952,11733,"array([0.93892621, 8.22224959])"
953,22941,"array([0.94885822, 8.21179963])"
954,26249,"array([0.94344288, 8.22209153])"
955,25712,"array([0.94135988, 8.22443598])"
956,14100,"array([0.94991011, 8.22869974])"
957,29738,"array([0.92631044, 8.19643842])"
958,88,"array([0.95895285, 8.2115958 ])"
959,30334,"array([0.95203512, 8.21715138])"
960,20393,"array([0.96081321, 8.21738578])"
961,18961,"array([0.95203582, 8.20215138])"
962,25648,"array([0.93890081, 8.23024784])"
963,22162,"array([0.91872314, 8.2099299 ])"
964,23021,"array([0.94046988, 8.22251387])"
965,36478,"array([0.95653098, 8.21944553])"
966,23153,"array([0.94367267, 8.21909398])"
967,26573,"array([0.94028754, 8.22300038])"
968,36672,"array([0.9483891 , 8.22891113])"
969,26001,"array([0.95346047, 8.214935  ])"
970,35865,"array([0.93480863, 8.21963292])"
971,14265,"array([0.93458602, 8.20839944])"
972,26451,"array([0.9385792 , 8.21371051])"
973,22311,"array([0.93241061, 8.21592701])"
974,29817,"array([0.95628705, 8.21317851])"
975,23479,"array([0.9550185 , 8.20813496])"
976,26822,"array([0.94869454, 8.21719773])"
977,23126,"array([0.94308262, 8.22238858])"
978,32224,"array([0.94038863, 8.23526133])"
979,30163,"array([0.95024103, 8.2011879 ])"
980,32195,"array([0.95537952, 8.20323755])"
981,23096,"array([0.93891119, 8.21566531])"
982,23220,"array([0.94097034, 8.21949908])"
983,32282,"array([0.95272477, 8.21757419])"
984,17030,"array([0.94691031, 8.22636203])"
985,17166,"array([0.94884082, 8.20092352])"
986,10515,"array([0.94465331, 8.19404539])"
987,19054,"array([0.95519531, 8.21672622])"
988,18682,"array([0.95698864, 8.21233302])"
989,10668,"array([0.94095394, 8.22480109])"
990,11320,"array([0.94088021, 8.21996725])"
991,26203,"array([0.95479346, 8.21054615])"
992,14390,"array([0.95235036, 8.20057807])"
993,12042,"array([0.9357294 , 8.21785709])"
994,33729,"array([0.92856441, 8.22938622])"
995,26187,"array([0.9439209 , 8.21385407])"
996,33380,"array([0.94647288, 8.23071023])"
997,29749,"array([0.93576584, 8.20861792])"
998,26750,"array([0.95274871, 8.20396417])"
999,13701,"array([0.93412174, 8.21812513])"
1000,11675,"array([0.92868431, 8.20603649])"
1001,26563,"array([0.92803732, 8.20111265])"
1002,20317,"array([0.93311041, 8.21804441])"
1003,22844,"array([0.95341609, 8.20216626])"
1004,16892,"array([0.93535512, 8.21159338])"
1005,22655,"array([0.93963025, 8.22723804])"
1006,33200,"array([0.94192024, 8.22382141])"
